name,sub_network,category,lock_family,jump_desc,d,X,C_AB,R_obs,chosen_lock,prime_value,err_before,R_corr_eta,err_after_eta,R_corr_kappa,err_after_kappa,jump_type,log_residual_eta,p,q,exp_a_2,exp_b_3,exp_c_5,exp_d_7,exp_other
(La0.925Sr0.075)2CuO4,single,SC_Oxide,mixed,gap(Δ)→Debye,2,17.5,0,9.42521,rational,9.375,0.00532702,9.4113,0.00385671,,,,0.00386452,75,8,,,,,
(La0.925Sr0.075)2CuO4,single,SC_Oxide,mixed,Debye→electronic(E_F),1,17.5,0,49.7336,integer,50,0.00535555,49.6969,0.00609805,,,,-0.00608045,,,1,0,2,0,
(LaY)H10,single,SC_HighPressure,mixed,thermal@Tc→gap(Δ),3,4.42688,0,1.97231,integer,2,0.0140397,1.9712,0.0146079,,,,-0.0145047,,,1,0,0,0,
(LaY)H10,single,SC_HighPressure,mixed,gap(Δ)→Debye,2,4.42688,0,2.24451,rational,2.25,0.00244386,2.24368,0.00281829,,,,-0.00281284,9,4,,,,,
(LaY)H10,single,SC_HighPressure,mixed,Debye→electronic(E_F),1,4.42688,0,72.5282,integer,72,0.00728321,72.5147,0.00709784,,,,0.00712318,,,3,2,0,0,
(LaY)H4,single,SC_HighPressure,mixed,thermal@Tc→gap(Δ),3,8.63158,0,1.83229,rational,1.8,0.017624,1.83029,0.0165501,,,,0.0166878,9,5,,,,,
(LaY)H4,single,SC_HighPressure,mixed,gap(Δ)→Debye,2,8.63158,0,4.71081,rational,4.66667,0.0093704,4.70738,0.00864869,,,,0.00868573,14,3,,,,,
(LaY)H4,single,SC_HighPressure,mixed,Debye→electronic(E_F),1,8.63158,0,79.2504,rational,78.75,0.00631376,79.2215,0.00595192,,,,0.00596945,315,4,,,,,
(LaY)H6,single,SC_HighPressure,mixed,thermal@Tc→gap(Δ),3,5.02564,0,1.96384,integer,2,0.0184121,1.96259,0.01906,,,,-0.0188822,,,1,0,0,0,
(LaY)H6,single,SC_HighPressure,mixed,gap(Δ)→Debye,2,5.02564,0,2.55909,rational,2.57143,0.00482271,2.558,0.00524881,,,,-0.00523646,18,7,,,,,
(LaY)H6,single,SC_HighPressure,mixed,Debye→electronic(E_F),1,5.02564,0,71.0481,rational,70.875,0.00243596,71.033,0.00222449,,,,0.0022268,567,8,,,,,
(TMTSF)2AsF6,single,SC_Molecular,rational,thermal@Tc→gap(Δ),3,168.182,0,1.84617,rational,1.875,0.0156143,1.80689,0.0376938,,,,-0.0370015,15,8,,,,,
(TMTSF)2AsF6,single,SC_Molecular,rational,gap(Δ)→Debye,2,168.182,0,91.0975,rational,91.125,0.000301621,89.8053,0.014695,,,,-0.0145882,729,8,,,,,
(TMTSF)2AsF6,single,SC_Molecular,rational,Debye→electronic(E_F),1,168.182,0,6.27271,rational,6.25,0.00362084,6.22822,0.00349645,,,,-0.00349089,25,4,,,,,
(TMTSF)2ClO4,single,SC_Molecular,rational,thermal@Tc→gap(Δ),3,135.714,0,1.82357,rational,1.8,0.0129236,1.79226,0.00432039,,,,-0.00430927,9,5,,,,,
(TMTSF)2ClO4,single,SC_Molecular,rational,gap(Δ)→Debye,2,135.714,0,74.4224,rational,74.6667,0.00328185,73.5705,0.014899,,,,-0.0147901,224,3,,,,,
(TMTSF)2ClO4,single,SC_Molecular,rational,Debye→electronic(E_F),1,135.714,0,6.10764,rational,6.125,0.00284216,6.07269,0.00861475,,,,-0.00857709,49,8,,,,,
(TMTSF)2PF6 (under P),single,SC_Molecular,rational,thermal@Tc→gap(Δ),3,181.818,0,2.10991,rational,2.14286,0.0156143,2.06138,0.0395262,,,,-0.0387657,15,7,,,,,
(TMTSF)2PF6 (under P),single,SC_Molecular,rational,gap(Δ)→Debye,2,181.818,0,86.1733,rational,86.4,0.00263037,84.8519,0.0182453,,,,-0.0180803,432,5,,,,,
(TMTSF)2PF6 (under P),single,SC_Molecular,rational,Debye→electronic(E_F),1,181.818,0,5.80226,rational,5.83333,0.00535555,5.75777,0.0131237,,,,-0.0130378,35,6,,,,,
1T'-MoTe2,single,SC_Binary,mixed,thermal@Tc→gap(Δ),3,2000,0,1.85672,rational,1.875,0.00984374,1.38692,0.351919,,,,-0.301523,15,8,,,,,
1T'-MoTe2,single,SC_Binary,mixed,gap(Δ)→Debye,2,2000,0,1077.17,rational,1075.2,0.00182577,895.463,0.200719,,,,-0.182921,5376,5,,,,,
1T'-MoTe2,single,SC_Binary,mixed,Debye→electronic(E_F),1,2000,0,278.508,rational,277.714,0.00285144,255.018,0.0889981,,,,-0.0852577,1944,7,,,,,
1T'-WTe2,single,SC_Binary,mixed,thermal@Tc→gap(Δ),3,3900,0,1.85672,rational,1.875,0.00984374,0.940602,0.993403,,,,-0.689844,15,8,,,,,
1T'-WTe2,single,SC_Binary,mixed,gap(Δ)→Debye,2,3900,0,2100.47,integer,2100,0.000226131,1409.55,0.489839,,,,-0.398667,,,2,1,2,1,
1T'-WTe2,single,SC_Binary,mixed,Debye→electronic(E_F),1,3900,0,279.699,integer,280,0.00107744,233.697,0.198133,,,,-0.180764,,,3,0,1,1,
2H-NbS2,single,SC_Binary,integer,thermal@Tc→gap(Δ),3,41.6667,0,1.83738,integer,2,0.0885053,1.8277,0.0942737,,,,-0.0900888,,,1,0,0,0,
2H-NbS2,single,SC_Binary,integer,gap(Δ)→Debye,2,41.6667,0,22.6772,integer,24,0.0583321,22.5975,0.0620645,,,,-0.0602145,,,3,1,0,0,
2H-NbS2,single,SC_Binary,integer,Debye→electronic(E_F),1,41.6667,0,250.658,integer,250,0.00262347,250.217,0.000867842,,,,0.000867624,,,1,0,3,0,
2H-Pd0.08TaSe2,single,SC_Binary,mixed,thermal@Tc→gap(Δ),3,78.7879,0,1.82859,rational,1.8,0.0156354,1.81036,0.00572463,,,,0.00573906,9,5,,,,,
2H-Pd0.08TaSe2,single,SC_Binary,mixed,gap(Δ)→Debye,2,78.7879,0,43.0867,rational,43.2,0.00263037,42.8003,0.00933763,,,,-0.00929538,216,5,,,,,
2H-Pd0.08TaSe2,single,SC_Binary,mixed,Debye→electronic(E_F),1,78.7879,0,13.3898,rational,13.3333,0.00421927,13.3453,0.000899649,,,,0.000899597,40,3,,,,,
2H-TaS2,single,SC_Binary,integer,thermal@Tc→gap(Δ),3,300,0,1.88573,integer,2,0.0605949,1.81416,0.102437,,,,-0.0975246,,,1,0,0,0,
2H-TaS2,single,SC_Binary,integer,gap(Δ)→Debye,2,300,0,159.089,integer,160,0.0057249,155.064,0.0318333,,,,-0.0313359,,,5,0,1,0,
2H-TaS2,single,SC_Binary,integer,Debye→electronic(E_F),1,300,0,9.67043,integer,10,0.03408,9.54809,0.0473303,,,,-0.046244,,,1,0,1,0,
2H-TaS2 (thin 3.5nm),single,SC_Binary,integer,thermal@Tc→gap(Δ),3,109.091,0,1.84617,integer,2,0.0833219,1.82069,0.0984827,,,,-0.0939316,,,1,0,0,0,
2H-TaS2 (thin 3.5nm),single,SC_Binary,integer,gap(Δ)→Debye,2,109.091,0,59.0903,integer,60,0.0153953,58.5466,0.0248248,,,,-0.0245215,,,2,1,1,0,
2H-TaS2 (thin 3.5nm),single,SC_Binary,integer,Debye→electronic(E_F),1,109.091,0,9.67043,integer,10,0.03408,9.62594,0.0388593,,,,-0.0381236,,,1,0,1,0,
2H-TaSe2,single,SC_Binary,integer,thermal@Tc→gap(Δ),3,1785.71,0,1.82357,integer,2,0.0967515,1.41159,0.416843,,,,-0.34843,,,1,0,0,0,
2H-TaSe2,single,SC_Binary,integer,gap(Δ)→Debye,2,1785.71,0,979.242,integer,980,0.000773643,831.756,0.17823,,,,-0.164013,,,2,0,1,2,
2H-TaSe2,single,SC_Binary,integer,Debye→electronic(E_F),1,1785.71,0,11.6045,integer,12,0.03408,10.7306,0.118295,,,,-0.111807,,,2,1,0,0,
2H-VSe2,single,SC_Binary,mixed,thermal@Tc→gap(Δ),3,1200,0,1.85672,rational,1.875,0.00984374,1.57484,0.190597,,,,-0.174455,15,8,,,,,
2H-VSe2,single,SC_Binary,mixed,gap(Δ)→Debye,2,1200,0,646.3,integer,648,0.00263037,580.887,0.115536,,,,-0.109334,,,3,4,0,0,
2H-VSe2,single,SC_Binary,mixed,Debye→electronic(E_F),1,1200,0,183.738,rational,183.75,6.42023e-05,174.44,0.053371,,,,-0.0519953,735,4,,,,,
2M-WS2,single,SC_Binary,mixed,thermal@Tc→gap(Δ),3,29.5455,0,1.84617,rational,1.875,0.0156143,1.83927,0.0194248,,,,-0.0192399,15,8,,,,,
2M-WS2,single,SC_Binary,mixed,gap(Δ)→Debye,2,29.5455,0,16.0036,integer,16,0.000226131,15.9637,0.00227149,,,,-0.00227133,,,4,0,0,0,
2M-WS2,single,SC_Binary,mixed,Debye→electronic(E_F),1,29.5455,0,200.847,rational,201.6,0.00374698,200.597,0.00499919,,,,-0.00498762,1008,5,,,,,
2M-WS2 (thin <20nm),single,SC_Binary,mixed,thermal@Tc→gap(Δ),3,29.5455,0,1.84617,rational,1.875,0.0156143,1.83927,0.0194248,,,,-0.0192399,15,8,,,,,
2M-WS2 (thin <20nm),single,SC_Binary,mixed,gap(Δ)→Debye,2,29.5455,0,16.0036,integer,16,0.000226131,15.9637,0.00227149,,,,-0.00227133,,,4,0,0,0,
2M-WS2 (thin <20nm),single,SC_Binary,mixed,Debye→electronic(E_F),1,29.5455,0,200.847,rational,201.6,0.00374698,200.597,0.00499919,,,,-0.00498762,1008,5,,,,,
3R-Ta0.9Mo0.1Se2,single,SC_Binary,mixed,thermal@Tc→gap(Δ),3,67.1053,0,1.83229,rational,1.8,0.017624,1.81674,0.00921242,,,,0.00925702,9,5,,,,,
3R-Ta0.9Mo0.1Se2,single,SC_Binary,mixed,gap(Δ)→Debye,2,67.1053,0,36.6237,rational,36.5714,0.00142634,36.4164,0.00425763,,,,-0.00424729,256,7,,,,,
3R-Ta0.9Mo0.1Se2,single,SC_Binary,mixed,Debye→electronic(E_F),1,67.1053,0,13.6524,rational,13.7143,0.00453485,13.6137,0.00738568,,,,-0.00736245,96,7,,,,,
3R-Ta0.9W0.1Se2,single,SC_Binary,mixed,thermal@Tc→gap(Δ),3,57.7778,0,1.80515,rational,1.8,0.00285144,1.79195,0.00449113,,,,-0.00448225,9,5,,,,,
3R-Ta0.9W0.1Se2,single,SC_Binary,mixed,gap(Δ)→Debye,2,57.7778,0,32.0072,integer,32,0.000226131,31.8513,0.00466978,,,,-0.00465771,,,5,0,0,0,
3R-Ta0.9W0.1Se2,single,SC_Binary,mixed,Debye→electronic(E_F),1,57.7778,0,13.3898,rational,13.3333,0.00421927,13.3572,0.00178704,,,,0.0017909,40,3,,,,,
4H-NbSe2,single,SC_Binary,integer,thermal@Tc→gap(Δ),3,30.7692,0,1.78531,integer,2,0.120253,1.77836,0.124631,,,,-0.117456,,,1,0,0,0,
4H-NbSe2,single,SC_Binary,integer,gap(Δ)→Debye,2,30.7692,0,17.2347,integer,18,0.0444066,17.1899,0.0471241,,,,-0.0460498,,,1,2,0,0,
4H-NbSe2,single,SC_Binary,integer,Debye→electronic(E_F),1,30.7692,0,307.52,integer,315,0.0243245,307.121,0.0256554,,,,-0.0253308,,,0,2,1,1,
4Hb-TaS2,single,SC_Binary,mixed,thermal@Tc→gap(Δ),3,81.4815,0,1.71919,rational,1.71429,0.00285144,1.70147,0.00753484,,,,-0.00750642,12,7,,,,,
4Hb-TaS2,single,SC_Binary,mixed,gap(Δ)→Debye,2,81.4815,0,47.3953,rational,47.25,0.0030664,47.0696,0.00383234,,,,-0.0038253,189,4,,,,,
4Hb-TaS2,single,SC_Binary,mixed,Debye→electronic(E_F),1,81.4815,0,10.5496,rational,10.5,0.00469801,10.5133,0.00126616,,,,0.00126587,21,2,,,,,
AcH10,single,SC_HighPressure,integer,thermal@Tc→gap(Δ),3,5.76471,0,1.91133,integer,2,0.0463905,1.90994,0.0471542,,,,-0.0460754,,,1,0,0,0,
AcH10,single,SC_HighPressure,integer,gap(Δ)→Debye,2,5.76471,0,3.01607,integer,3,0.00532702,3.0146,0.00484316,,,,0.00485486,,,0,1,0,0,
AcH10,single,SC_HighPressure,integer,Debye→electronic(E_F),1,5.76471,0,76.9687,integer,75,0.0255785,76.95,0.0253415,,,,0.0256677,,,0,1,2,0,
Al,single,SC_TypeI,integer,thermal@Tc→gap(Δ),3,356.667,0,1.74068,integer,2,0.148978,1.66213,0.203274,,,,-0.185047,,,1,0,0,0,
Al,single,SC_TypeI,integer,gap(Δ)→Debye,2,356.667,0,204.901,integer,200,0.023919,198.737,0.0063545,,,,-0.00633502,,,3,0,2,0,
Al,single,SC_TypeI,integer,Debye→electronic(E_F),1,356.667,0,317.226,integer,315,0.00701806,312.455,0.00814565,,,,-0.00811218,,,0,2,1,1,
AlH3,single,SC_HighPressure,integer,thermal@Tc→gap(Δ),3,10,0,1.8535,integer,2,0.07904,1.85115,0.0804069,,,,-0.0773401,,,1,0,0,0,
AlH3,single,SC_HighPressure,integer,gap(Δ)→Debye,2,10,0,5.3952,integer,5,0.0732503,5.39065,0.072468,,,,0.0752281,,,0,0,1,0,
AlH3,single,SC_HighPressure,integer,Debye→electronic(E_F),1,10,0,88.6456,integer,90,0.0152785,88.6082,0.0157069,,,,-0.0155853,,,1,2,1,0,
Am,single,SC_TypeII,mixed,thermal@Tc→gap(Δ),3,216.667,0,1.83738,rational,1.8,0.0203453,1.78702,0.0072654,,,,-0.00723724,9,5,,,,,
Am,single,SC_TypeII,mixed,gap(Δ)→Debye,2,216.667,0,117.921,rational,118.125,0.00172655,115.766,0.0203732,,,,-0.0201725,945,8,,,,,
Am,single,SC_TypeII,mixed,Debye→electronic(E_F),1,216.667,0,607.006,rational,607.5,0.000814551,601.459,0.0100435,,,,-0.00999381,1215,2,,,,,
AsH3,single,SC_HighPressure,mixed,thermal@Tc→gap(Δ),3,7.8,0,1.85672,rational,1.875,0.00984374,1.85489,0.0108413,,,,-0.0107833,15,8,,,,,
AsH3,single,SC_HighPressure,mixed,gap(Δ)→Debye,2,7.8,0,4.20095,rational,4.2,0.000226131,4.19819,0.000432029,,,,-0.000431045,21,5,,,,,
AsH3,single,SC_HighPressure,mixed,Debye→electronic(E_F),1,7.8,0,81.8267,rational,81.6667,0.00195613,81.7998,0.00162773,,,,0.00162847,245,3,,,,,
B2H6,single,SC_HighPressure,mixed,thermal@Tc→gap(Δ),3,7.04,0,1.85672,rational,1.875,0.00984374,1.85507,0.010744,,,,-0.0106862,15,8,,,,,
B2H6,single,SC_HighPressure,mixed,gap(Δ)→Debye,2,7.04,0,3.79163,rational,3.75,0.0109786,3.78938,0.010391,,,,0.0104466,15,4,,,,,
B2H6,single,SC_HighPressure,mixed,Debye→electronic(E_F),1,7.04,0,79.1217,rational,78.75,0.00469801,79.0982,0.00440243,,,,0.00441184,315,4,,,,,
Ba(Fe0.8Co0.2)2As2,single,SC_IronBased,mixed,thermal@Tc→gap(Δ),3,9.88142,0,1.83471,rational,1.8,0.0189166,1.83241,0.0176886,,,,0.0178454,9,5,,,,,
Ba(Fe0.8Co0.2)2As2,single,SC_IronBased,mixed,gap(Δ)→Debye,2,9.88142,0,5.38583,rational,5.4,0.00263037,5.38134,0.00346668,,,,-0.00346154,27,5,,,,,
Ba(Fe0.8Co0.2)2As2,single,SC_IronBased,mixed,Debye→electronic(E_F),1,9.88142,0,9.28361,rational,9.33333,0.00535555,9.27975,0.00577467,,,,-0.00575726,28,3,,,,,
Ba(Fe0.9Co0.1)2As2,single,SC_IronBased,mixed,thermal@Tc→gap(Δ),3,11.3636,0,1.84617,rational,1.875,0.0156143,1.84352,0.0170765,,,,-0.0169319,15,8,,,,,
Ba(Fe0.9Co0.1)2As2,single,SC_IronBased,mixed,gap(Δ)→Debye,2,11.3636,0,6.15524,rational,6.125,0.00491257,6.14934,0.00395792,,,,0.003966,49,8,,,,,
Ba(Fe0.9Co0.1)2As2,single,SC_IronBased,mixed,Debye→electronic(E_F),1,11.3636,0,9.28361,rational,9.33333,0.00535555,9.27917,0.00583757,,,,-0.00581976,28,3,,,,,
Ba0.6K0.4BiO3,single,SC_Oxide,mixed,thermal@Tc→gap(Δ),3,10,0,1.74068,rational,1.75,0.00535555,1.73848,0.00662908,,,,-0.00660462,7,4,,,,,
Ba0.6K0.4BiO3,single,SC_Oxide,mixed,gap(Δ)→Debye,2,10,0,5.74489,rational,5.71429,0.00532702,5.74004,0.00448737,,,,0.00449612,40,7,,,,,
Ba0.6K0.4BiO3,single,SC_Oxide,mixed,Debye→electronic(E_F),1,10,0,193.409,rational,192.857,0.00285144,193.327,0.00243075,,,,0.00243407,1350,7,,,,,
Ba0.6K0.4Fe2As2,single,SC_IronBased,mixed,thermal@Tc→gap(Δ),3,6.57895,0,1.83229,rational,1.8,0.017624,1.83077,0.0168057,,,,0.01695,9,5,,,,,
Ba0.6K0.4Fe2As2,single,SC_IronBased,mixed,gap(Δ)→Debye,2,6.57895,0,3.59056,rational,3.6,0.00263037,3.58856,0.00318702,,,,-0.00318284,18,5,,,,,
Ba0.6K0.4Fe2As2,single,SC_IronBased,mixed,Debye→electronic(E_F),1,6.57895,0,9.28361,rational,9.33333,0.00535555,9.28104,0.00563456,,,,-0.00561825,28,3,,,,,
BaC6,single,SC_Binary,integer,thermal@Tc→gap(Δ),3,4461.54,0,1.78531,integer,2,0.120253,0.777592,1.57204,,,,-0.9447,,,1,0,0,0,
BaC6,single,SC_Binary,integer,gap(Δ)→Debye,2,4461.54,0,2499.03,integer,2500,0.000389493,1558.64,0.60396,,,,-0.472477,,,2,0,4,0,
BaC6,single,SC_Binary,integer,Debye→electronic(E_F),1,4461.54,0,152.059,integer,150,0.0135421,123.449,0.215074,,,,-0.194807,,,1,1,2,0,
BaH12,single,SC_HighPressure,mixed,thermal@Tc→gap(Δ),3,6.64286,0,1.90646,rational,1.875,0.0165,1.90485,0.0156728,,,,0.0157946,15,8,,,,,
BaH12,single,SC_HighPressure,mixed,gap(Δ)→Debye,2,6.64286,0,3.4844,rational,3.5,0.00447711,3.48245,0.00504021,,,,-0.0050269,7,2,,,,,
BaH12,single,SC_HighPressure,mixed,Debye→electronic(E_F),1,6.64286,0,74.8679,integer,75,0.00176499,74.8469,0.0020457,,,,-0.00204342,,,0,1,2,0,
BaH6,single,SC_HighPressure,integer,thermal@Tc→gap(Δ),3,11.4286,0,1.82357,integer,2,0.0967515,1.82093,0.0983396,,,,-0.0937998,,,1,0,0,0,
BaH6,single,SC_HighPressure,integer,gap(Δ)→Debye,2,11.4286,0,6.26715,integer,6,0.0426273,6.26111,0.0417035,,,,0.042598,,,1,1,0,0,
BaH6,single,SC_HighPressure,integer,Debye→electronic(E_F),1,11.4286,0,139.254,integer,140,0.00535555,139.187,0.00584032,,,,-0.00582407,,,2,0,1,1,
BaPb0.75Bi0.25O3,single,SC_Oxide,mixed,thermal@Tc→gap(Δ),3,23.3333,0,1.74068,rational,1.75,0.00535555,1.73554,0.00833215,,,,-0.00829718,7,4,,,,,
BaPb0.75Bi0.25O3,single,SC_Oxide,mixed,gap(Δ)→Debye,2,23.3333,0,13.4047,rational,13.3333,0.00532702,13.3784,0.00336564,,,,0.0033768,40,3,,,,,
BaPb0.75Bi0.25O3,single,SC_Oxide,mixed,Debye→electronic(E_F),1,23.3333,0,207.224,rational,208.286,0.00512575,207.02,0.00611577,,,,-0.00609673,1458,7,,,,,
BH,single,SC_HighPressure,integer,thermal@Tc→gap(Δ),3,16.6667,0,1.87883,integer,2,0.0644941,1.87487,0.0667434,,,,-0.0646079,,,1,0,0,0,
BH,single,SC_HighPressure,integer,gap(Δ)→Debye,2,16.6667,0,8.87078,integer,9,0.0145664,8.85831,0.0159946,,,,-0.0158686,,,0,2,0,0,
BH,single,SC_HighPressure,integer,Debye→electronic(E_F),1,16.6667,0,139.254,integer,140,0.00535555,139.156,0.00606267,,,,-0.00604682,,,2,0,1,1,
Bi2Sr2Ca2Cu3O10 (Bi-2223),single,SC_Oxide,mixed,thermal@Tc→gap(Δ),3,3.72727,0,2.53189,rational,2.5,0.0125972,2.5307,0.0121314,,,,0.0122052,5,2,,,,,
Bi2Sr2Ca2Cu3O10 (Bi-2223),single,SC_Oxide,mixed,gap(Δ)→Debye,2,3.72727,0,1.47213,rational,1.5,0.0189333,1.47166,0.0192537,,,,-0.0190741,3,2,,,,,
Bi2Sr2Ca2Cu3O10 (Bi-2223),single,SC_Oxide,mixed,Debye→electronic(E_F),1,3.72727,0,42.4556,rational,42.6667,0.00497255,42.4489,0.00513055,,,,-0.00511776,128,3,,,,,
Bi2Sr2CaCu2O8 (Bi-2212),single,SC_Oxide,mixed,thermal@Tc→gap(Δ),3,4.44444,0,2.83666,rational,2.85714,0.00722077,2.83506,0.00778744,,,,-0.00775802,20,7,,,,,
Bi2Sr2CaCu2O8 (Bi-2212),single,SC_Oxide,mixed,gap(Δ)→Debye,2,4.44444,0,1.56679,rational,1.6,0.0211976,1.5662,0.0215805,,,,-0.0213513,8,5,,,,,
Bi2Sr2CaCu2O8 (Bi-2212),single,SC_Oxide,mixed,Debye→electronic(E_F),1,4.44444,0,43.5169,rational,43.75,0.00535555,43.5088,0.00554402,,,,-0.0055284,175,4,,,,,
CaAlSi,single,SC_Binary,mixed,thermal@Tc→gap(Δ),3,40.2597,0,1.83864,rational,1.875,0.0197766,1.82927,0.0249974,,,,-0.0246917,15,8,,,,,
CaAlSi,single,SC_Binary,mixed,gap(Δ)→Debye,2,40.2597,0,21.8965,rational,21.875,0.000982008,21.8222,0.00242185,,,,-0.00241663,175,8,,,,,
CaAlSi,single,SC_Binary,mixed,Debye→electronic(E_F),1,40.2597,0,145.992,rational,145.833,0.00108904,145.744,0.000609812,,,,-0.000610473,875,6,,,,,
CaC6,single,SC_Binary,integer,thermal@Tc→gap(Δ),3,26.087,0,1.7659,integer,2,0.132564,1.76008,0.136314,,,,-0.127788,,,1,0,0,0,
CaC6,single,SC_Binary,integer,gap(Δ)→Debye,2,26.087,0,14.7726,integer,15,0.0153953,14.7401,0.0176344,,,,-0.0174785,,,0,1,1,0,
CaC6,single,SC_Binary,integer,Debye→electronic(E_F),1,26.087,0,146.991,integer,147,6.42023e-05,146.829,0.00116561,,,,-0.00116394,,,0,1,0,2,
CaH10,single,SC_HighPressure,integer,thermal@Tc→gap(Δ),3,5.02463,0,1.82928,integer,2,0.0933242,1.82812,0.0940196,,,,-0.0898591,,,1,0,0,0,
CaH10,single,SC_HighPressure,integer,gap(Δ)→Debye,2,5.02463,0,2.74677,integer,3,0.0921899,2.74561,0.092653,,,,-0.088609,,,0,1,0,0,
CaH10,single,SC_HighPressure,integer,Debye→electronic(E_F),1,5.02463,0,75.0881,integer,75,0.00117274,75.0721,0.000961043,,,,0.000960872,,,0,1,2,0,
CaH6,single,SC_HighPressure,integer,thermal@Tc→gap(Δ),3,4.18605,0,1.88911,integer,2,0.0587009,1.88811,0.0592619,,,,-0.0575709,,,1,0,0,0,
CaH6,single,SC_HighPressure,integer,gap(Δ)→Debye,2,4.18605,0,2.21589,integer,2,0.0974264,2.2151,0.0971076,,,,0.10215,,,1,0,0,0,
CaH6,single,SC_HighPressure,integer,Debye→electronic(E_F),1,4.18605,0,70.9165,integer,70,0.0129236,70.904,0.0127494,,,,0.0128316,,,1,0,1,1,
Cd,single,SC_TypeI,integer,thermal@Tc→gap(Δ),3,401.923,0,1.74068,integer,2,0.148978,1.65217,0.210532,,,,-0.191058,,,1,0,0,0,
Cd,single,SC_TypeI,integer,gap(Δ)→Debye,2,401.923,0,230.9,integer,225,0.0255536,223.073,0.00863867,,,,-0.00860133,,,0,2,2,0,
Cd,single,SC_TypeI,integer,Debye→electronic(E_F),1,401.923,0,414.209,integer,420,0.0139806,407.188,0.0314636,,,,-0.0309797,,,2,1,1,1,
CeCoIn5,single,SC_HeavyFermion,rational,thermal@Tc→gap(Δ),3,108.696,0,3.68317,rational,3.75,0.0181438,3.63252,0.0323402,,,,-0.0318292,15,4,,,,,
CeCoIn5,single,SC_HeavyFermion,rational,gap(Δ)→Debye,2,108.696,0,29.5114,rational,29.4,0.00377533,29.2409,0.0054423,,,,-0.00542626,147,5,,,,,
CeCoIn5,single,SC_HeavyFermion,rational,Debye→electronic(E_F),1,108.696,0,0.464181,rational,0.428571,0.0767143,0.462053,0.0724626,,,,0.0752232,3,7,,,,,
CeCu2Si2,single,SC_HeavyFermion,rational,thermal@Tc→gap(Δ),3,314.286,0,1.82357,rational,1.8,0.0129236,1.75106,0.0279494,,,,-0.0275653,9,5,,,,,
CeCu2Si2,single,SC_HeavyFermion,rational,gap(Δ)→Debye,2,314.286,0,172.347,rational,172.8,0.00263037,167.778,0.0299316,,,,-0.0294932,864,5,,,,,
CeCu2Si2,single,SC_HeavyFermion,rational,Debye→electronic(E_F),1,314.286,0,0.527478,rational,0.5,0.0520933,0.520487,0.0393611,,,,0.0401568,1,2,,,,,
CeH10,single,SC_HighPressure,mixed,thermal@Tc→gap(Δ),3,7.2,0,1.94956,integer,2,0.025873,1.94778,0.0268083,,,,-0.0264569,,,1,0,0,0,
CeH10,single,SC_HighPressure,mixed,gap(Δ)→Debye,2,7.2,0,3.69314,rational,3.75,0.0153953,3.6909,0.0160123,,,,-0.0158855,15,4,,,,,
CeH10,single,SC_HighPressure,mixed,Debye→electronic(E_F),1,7.2,0,77.3635,rational,77.1429,0.00285144,77.34,0.00254858,,,,0.00255174,540,7,,,,,
